id,premium,name,has_test,response_letter_required,response_url,sort_point_distance,published_at,created_at,archived,apply_alternate_url,show_logo_in_search,show_contacts,insider_interview,url,alternate_url,contacts,accept_temporary,accept_labor_contract,night_shifts,accept_incomplete_resumes,internship,adv_response_url,is_adv_vacancy,adv_context,key_skills,search_query,employer_id,employer_name,employer_url,employer_alternate_url,employer_vacancies_url,employer_country_id,employer_accredited_it_employer,employer_trusted,employer_logo_urls.original,employer_logo_urls.90,employer_logo_urls.240,employer_logo_urls,area_id,area_name,area_url,salary_from,salary_to,salary_currency,salary_gross,type_id,type_name,schedule_id,schedule_name,experience_id,experience_name,employment_id,employment_name,professional_roles_id,professional_roles_name
131055185,False,Senior Investment Analyst,False,False,,,2026-03-15T14:15:42+0300,2026-03-15T14:15:42+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=131055185,,True,,https://api.hh.ru/vacancies/131055185?host=hh.ru,https://hh.ru/vacancy/131055185,,False,True,False,False,False,,False,,,Аналитик,11383147,“Централ Азия Кэпитал”,https://api.hh.ru/employers/11383147,https://hh.ru/employer/11383147,https://api.hh.ru/vacancies?employer_id=11383147,7,False,True,https://img.hhcdn.ru/employer-logo-original-round/6924877.png,https://img.hhcdn.ru/employer-logo-round/6924878.png,https://img.hhcdn.ru/employer-logo-round/6924879.png,,1,Москва,https://api.hh.ru/areas/1,,,,,open,Открытая,fullDay,Полный день,between1And3,От 1 года до 3 лет,full,Полная занятость,134,"Финансовый аналитик, инвестиционный аналитик"
130755008,False,Бизнес-аналитик,False,False,,,2026-03-15T14:00:36+0300,2026-03-15T14:00:36+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=130755008,,False,,https://api.hh.ru/vacancies/130755008?host=hh.ru,https://hh.ru/vacancy/130755008,,True,True,False,True,False,,False,,,Аналитик,1789341,Sapiens solutions,https://api.hh.ru/employers/1789341,https://hh.ru/employer/1789341,https://api.hh.ru/vacancies?employer_id=1789341,1,True,True,https://img.hhcdn.ru/employer-logo-original/1385473.png,https://img.hhcdn.ru/employer-logo/7161679.png,https://img.hhcdn.ru/employer-logo/7161680.png,,1,Москва,https://api.hh.ru/areas/1,,,,,open,Открытая,fullDay,Полный день,between3And6,От 3 до 6 лет,full,Полная занятость,150,Бизнес-аналитик
130715006,False,Junior Fullstack-аналитик,False,False,,,2026-03-14T18:31:29+0300,2026-03-14T18:31:29+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=130715006,,False,,https://api.hh.ru/vacancies/130715006?host=hh.ru,https://hh.ru/vacancy/130715006,,True,False,False,False,False,,False,,,Аналитик,12161776,Исток,https://api.hh.ru/employers/12161776,https://hh.ru/employer/12161776,https://api.hh.ru/vacancies?employer_id=12161776,1,False,True,,,,,1,Москва,https://api.hh.ru/areas/1,,,,,open,Открытая,remote,Удаленная работа,noExperience,Нет опыта,full,Полная занятость,10,Аналитик
131178483,False,Системный аналитик (1C: ERP),False,False,,,2026-03-15T16:42:19+0300,2026-03-15T16:42:19+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=131178483,True,True,,https://api.hh.ru/vacancies/131178483?host=hh.ru,https://hh.ru/vacancy/131178483,,False,True,False,False,False,,False,,,Аналитик,102039,OLDOS GROUP,https://api.hh.ru/employers/102039,https://hh.ru/employer/102039,https://api.hh.ru/vacancies?employer_id=102039,1,False,True,https://img.hhcdn.ru/employer-logo-original/1397044.png,https://img.hhcdn.ru/employer-logo/7207951.png,https://img.hhcdn.ru/employer-logo/7207952.png,,1,Москва,https://api.hh.ru/areas/1,,,,,open,Открытая,fullDay,Полный день,between3And6,От 3 до 6 лет,full,Полная занятость,10,Аналитик
131038920,False,Аналитик данных / BI-разработчик (e-commerce),False,False,,,2026-03-15T17:17:32+0300,2026-03-15T17:17:32+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=131038920,,True,,https://api.hh.ru/vacancies/131038920?host=hh.ru,https://hh.ru/vacancy/131038920,,True,False,False,False,False,,False,,,Аналитик,5811434,Макаренко Валентина Ивановна,https://api.hh.ru/employers/5811434,https://hh.ru/employer/5811434,https://api.hh.ru/vacancies?employer_id=5811434,1,False,True,,,,,1,Москва,https://api.hh.ru/areas/1,,,,,open,Открытая,remote,Удаленная работа,between1And3,От 1 года до 3 лет,full,Полная занятость,156,"BI-аналитик, аналитик данных"
130496516,False,Junior Data Analyst / Data Analyst,True,False,,,2026-03-15T16:09:56+0300,2026-03-15T16:09:56+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=130496516,,False,,https://api.hh.ru/vacancies/130496516?host=hh.ru,https://hh.ru/vacancy/130496516,,True,True,False,False,False,,False,,,Аналитик,4531474,WhoIsBlogger (WIB),https://api.hh.ru/employers/4531474,https://hh.ru/employer/4531474,https://api.hh.ru/vacancies?employer_id=4531474,1,False,True,https://img.hhcdn.ru/employer-logo-original-round/3327294.png,https://img.hhcdn.ru/employer-logo-round/3327296.png,https://img.hhcdn.ru/employer-logo-round/3327297.png,,1,Москва,https://api.hh.ru/areas/1,,,,,open,Открытая,remote,Удаленная работа,between1And3,От 1 года до 3 лет,full,Полная занятость,156,"BI-аналитик, аналитик данных"
130914915,False,Системный аналитик,False,False,,,2026-03-15T10:38:46+0300,2026-03-15T10:38:46+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=130914915,,False,,https://api.hh.ru/vacancies/130914915?host=hh.ru,https://hh.ru/vacancy/130914915,,False,False,False,False,False,,False,,,Аналитик,2400958,Клауд Ком,https://api.hh.ru/employers/2400958,https://hh.ru/employer/2400958,https://api.hh.ru/vacancies?employer_id=2400958,1,False,True,https://img.hhcdn.ru/employer-logo-original-round/5795339.png,https://img.hhcdn.ru/employer-logo-round/5795341.png,https://img.hhcdn.ru/employer-logo-round/5795342.png,,1,Москва,https://api.hh.ru/areas/1,,,,,open,Открытая,fullDay,Полный день,between1And3,От 1 года до 3 лет,full,Полная занятость,148,Системный аналитик
131055140,False,Продуктовый аналитик (Ценообразование),False,False,,,2026-03-15T14:10:40+0300,2026-03-15T14:10:40+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=131055140,,False,,https://api.hh.ru/vacancies/131055140?host=hh.ru,https://hh.ru/vacancy/131055140,,False,False,False,False,False,,False,,,Аналитик,588914,Aviasales.ru,https://api.hh.ru/employers/588914,https://hh.ru/employer/588914,https://api.hh.ru/vacancies?employer_id=588914,1,False,True,https://img.hhcdn.ru/employer-logo-original-round/3583414.png,https://img.hhcdn.ru/employer-logo-round/3583415.png,https://img.hhcdn.ru/employer-logo-round/3583416.png,,1,Москва,https://api.hh.ru/areas/1,,,,,open,Открытая,remote,Удаленная работа,between3And6,От 3 до 6 лет,full,Полная занятость,164,Продуктовый аналитик
130926043,False,Ведущий бизнес-аналитик ELMA365,False,False,,,2026-03-15T13:39:05+0300,2026-03-15T13:39:05+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=130926043,,False,,https://api.hh.ru/vacancies/130926043?host=hh.ru,https://hh.ru/vacancy/130926043,,False,True,False,False,False,,False,,,Аналитик,12276328,РНКО Lazarus Finance,https://api.hh.ru/employers/12276328,https://hh.ru/employer/12276328,https://api.hh.ru/vacancies?employer_id=12276328,1,False,True,https://img.hhcdn.ru/employer-logo-original/1461978.png,https://img.hhcdn.ru/employer-logo/7467522.png,https://img.hhcdn.ru/employer-logo/7467523.png,,1,Москва,https://api.hh.ru/areas/1,,,,,open,Открытая,fullDay,Полный день,between1And3,От 1 года до 3 лет,full,Полная занятость,150,Бизнес-аналитик
129401351,False,Главный аналитик направления (предиктивный анализ в производстве),False,False,,,2026-03-15T10:07:13+0300,2026-03-15T10:07:13+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=129401351,,True,,https://api.hh.ru/vacancies/129401351?host=hh.ru,https://hh.ru/vacancy/129401351,,False,False,False,False,False,,False,,,Аналитик,86547,Промышленные инновации,https://api.hh.ru/employers/86547,https://hh.ru/employer/86547,https://api.hh.ru/vacancies?employer_id=86547,1,True,True,,,,,1,Москва,https://api.hh.ru/areas/1,,,,,open,Открытая,fullDay,Полный день,between1And3,От 1 года до 3 лет,full,Полная занятость,10,Аналитик
130846027,False,Продуктовый аналитик,False,False,,,2026-03-15T00:31:35+0300,2026-03-15T00:31:35+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=130846027,,False,,https://api.hh.ru/vacancies/130846027?host=hh.ru,https://hh.ru/vacancy/130846027,,False,True,False,False,False,,False,,,Аналитик,588914,Aviasales.ru,https://api.hh.ru/employers/588914,https://hh.ru/employer/588914,https://api.hh.ru/vacancies?employer_id=588914,1,False,True,https://img.hhcdn.ru/employer-logo-original-round/3583414.png,https://img.hhcdn.ru/employer-logo-round/3583415.png,https://img.hhcdn.ru/employer-logo-round/3583416.png,,1,Москва,https://api.hh.ru/areas/1,,,,,open,Открытая,remote,Удаленная работа,between3And6,От 3 до 6 лет,full,Полная занятость,164,Продуктовый аналитик
130481421,False,Системный аналитик,True,True,,,2026-03-15T12:24:12+0300,2026-03-15T12:24:12+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=130481421,,False,,https://api.hh.ru/vacancies/130481421?host=hh.ru,https://hh.ru/vacancy/130481421,,False,True,False,False,False,,False,,,Аналитик,1913815,Сорб групп,https://api.hh.ru/employers/1913815,https://hh.ru/employer/1913815,https://api.hh.ru/vacancies?employer_id=1913815,1,False,True,https://img.hhcdn.ru/employer-logo-original-round/1568432.png,https://img.hhcdn.ru/employer-logo-round/1568433.png,https://img.hhcdn.ru/employer-logo-round/1568434.png,,1,Москва,https://api.hh.ru/areas/1,,,,,open,Открытая,fullDay,Полный день,between1And3,От 1 года до 3 лет,full,Полная занятость,10,Аналитик
131223777,False,Тренд-аналитик/байер на проект,False,True,,,2026-03-14T20:34:12+0300,2026-03-14T20:34:12+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=131223777,,False,,https://api.hh.ru/vacancies/131223777?host=hh.ru,https://hh.ru/vacancy/131223777,,True,False,False,False,False,,False,,,Аналитик,14703,Единая Европа-Элит и сеть магазинов СТИЛЬПАРК,https://api.hh.ru/employers/14703,https://hh.ru/employer/14703,https://api.hh.ru/vacancies?employer_id=14703,1,False,True,https://img.hhcdn.ru/employer-logo-original-round/6495752.jpeg,https://img.hhcdn.ru/employer-logo-round/6495753.jpeg,https://img.hhcdn.ru/employer-logo-round/6495754.jpeg,,1,Москва,https://api.hh.ru/areas/1,,,,,open,Открытая,remote,Удаленная работа,between1And3,От 1 года до 3 лет,full,Полная занятость,68,"Менеджер по маркетингу, интернет-маркетолог"
130175551,False,Excel Аналитик,False,False,,,2026-03-15T17:00:37+0300,2026-03-15T17:00:37+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=130175551,,False,,https://api.hh.ru/vacancies/130175551?host=hh.ru,https://hh.ru/vacancy/130175551,,False,False,False,False,False,,False,,,Аналитик,939336,Российское Авторское Общество,https://api.hh.ru/employers/939336,https://hh.ru/employer/939336,https://api.hh.ru/vacancies?employer_id=939336,1,False,True,https://img.hhcdn.ru/employer-logo-original-round/3008731.png,https://img.hhcdn.ru/employer-logo-round/3008732.png,https://img.hhcdn.ru/employer-logo-round/3008733.png,,1,Москва,https://api.hh.ru/areas/1,,,,,open,Открытая,fullDay,Полный день,between1And3,От 1 года до 3 лет,full,Полная занятость,10,Аналитик
130898821,False,Финансовый аналитик,False,False,,,2026-03-14T18:04:19+0300,2026-03-14T18:04:19+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=130898821,,True,,https://api.hh.ru/vacancies/130898821?host=hh.ru,https://hh.ru/vacancy/130898821,,False,False,False,False,False,,False,,,Аналитик,3110171,Благотворительный Фонд Жизнь Одна,https://api.hh.ru/employers/3110171,https://hh.ru/employer/3110171,https://api.hh.ru/vacancies?employer_id=3110171,1,False,True,https://img.hhcdn.ru/employer-logo-original-round/6737625.jpeg,https://img.hhcdn.ru/employer-logo-round/6737626.jpeg,https://img.hhcdn.ru/employer-logo-round/6737627.jpeg,,1,Москва,https://api.hh.ru/areas/1,,,,,open,Открытая,remote,Удаленная работа,between1And3,От 1 года до 3 лет,full,Полная занятость,134,"Финансовый аналитик, инвестиционный аналитик"
130845717,False,Системный Аналитик Мобильного Приложения,False,False,,,2026-03-14T23:19:04+0300,2026-03-14T23:19:04+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=130845717,,True,,https://api.hh.ru/vacancies/130845717?host=hh.ru,https://hh.ru/vacancy/130845717,,False,False,False,False,False,,False,,,Аналитик,12260686,Корпу,https://api.hh.ru/employers/12260686,https://hh.ru/employer/12260686,https://api.hh.ru/vacancies?employer_id=12260686,1,False,True,,,,,1,Москва,https://api.hh.ru/areas/1,,,,,open,Открытая,fullDay,Полный день,between3And6,От 3 до 6 лет,full,Полная занятость,148,Системный аналитик
129400966,False,Аналитик ГИИ,False,False,,,2026-03-15T10:03:12+0300,2026-03-15T10:03:12+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=129400966,,True,,https://api.hh.ru/vacancies/129400966?host=hh.ru,https://hh.ru/vacancy/129400966,,False,True,False,True,False,,False,,,Аналитик,86547,Промышленные инновации,https://api.hh.ru/employers/86547,https://hh.ru/employer/86547,https://api.hh.ru/vacancies?employer_id=86547,1,True,True,,,,,1,Москва,https://api.hh.ru/areas/1,,,,,open,Открытая,fullDay,Полный день,between1And3,От 1 года до 3 лет,full,Полная занятость,40,Другое
130909591,False,BI-аналитик (разработчик),False,False,,,2026-03-15T09:12:58+0300,2026-03-15T09:12:58+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=130909591,,False,,https://api.hh.ru/vacancies/130909591?host=hh.ru,https://hh.ru/vacancy/130909591,,False,True,False,False,False,,False,,,Аналитик,9048659,Векторфарм,https://api.hh.ru/employers/9048659,https://hh.ru/employer/9048659,https://api.hh.ru/vacancies?employer_id=9048659,1,False,True,,,,,1,Москва,https://api.hh.ru/areas/1,,,,,open,Открытая,fullDay,Полный день,between1And3,От 1 года до 3 лет,full,Полная занятость,156,"BI-аналитик, аналитик данных"
130901212,False,Системный аналитик / Бизнес-аналитик,False,False,,,2026-03-14T20:13:51+0300,2026-03-14T20:13:51+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=130901212,,False,,https://api.hh.ru/vacancies/130901212?host=hh.ru,https://hh.ru/vacancy/130901212,,False,False,False,False,False,,False,,,Аналитик,2367969,Адакта,https://api.hh.ru/employers/2367969,https://hh.ru/employer/2367969,https://api.hh.ru/vacancies?employer_id=2367969,1,True,True,https://img.hhcdn.ru/employer-logo-original/1466041.png,https://img.hhcdn.ru/employer-logo/7483766.png,https://img.hhcdn.ru/employer-logo/7483767.png,,1,Москва,https://api.hh.ru/areas/1,,,,,open,Открытая,remote,Удаленная работа,between3And6,От 3 до 6 лет,full,Полная занятость,10,Аналитик
130910463,False,Системный аналитик Junior,False,True,,,2026-03-15T09:28:51+0300,2026-03-15T09:28:51+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=130910463,,False,,https://api.hh.ru/vacancies/130910463?host=hh.ru,https://hh.ru/vacancy/130910463,,False,False,False,False,False,,False,,,Аналитик,4913210,Datanomica,https://api.hh.ru/employers/4913210,https://hh.ru/employer/4913210,https://api.hh.ru/vacancies?employer_id=4913210,1,True,True,https://img.hhcdn.ru/employer-logo-original-round/4019526.png,https://img.hhcdn.ru/employer-logo-round/4019527.png,https://img.hhcdn.ru/employer-logo-round/4019528.png,,1,Москва,https://api.hh.ru/areas/1,,,,,open,Открытая,fullDay,Полный день,between1And3,От 1 года до 3 лет,full,Полная занятость,148,Системный аналитик
